entry,at,order
"-- ending hand #98 --",2024-12-19T22:17:26.113Z,173464664611302
"""rag @ nZAruE0_pn"" collected 1.00 from pot",2024-12-19T22:17:26.113Z,173464664611301
"Uncalled bet of 1.00 returned to ""rag @ nZAruE0_pn""",2024-12-19T22:17:26.113Z,173464664611300
"""GreenBean @ 2F5rdhB9Ir"" folds",2024-12-19T22:17:25.303Z,173464664530300
"""rag @ nZAruE0_pn"" raises to 1.50",2024-12-19T22:17:24.168Z,173464664416800
"""recahl @ 3JCqAOGicT"" folds",2024-12-19T22:17:16.551Z,173464663655100
"""Dan @ W131woZIq-"" folds",2024-12-19T22:17:15.636Z,173464663563600
"""bonky @ lVaYW3fYIC"" folds",2024-12-19T22:17:14.703Z,173464663470300
"""Tree @ P0hBSGPK2R"" folds",2024-12-19T22:17:13.805Z,173464663380500
"""Mintz @ Ykew2VhBzQ"" folds",2024-12-19T22:17:12.965Z,173464663296500
"""dwizard @ -pCx5gOSLN"" folds",2024-12-19T22:17:12.051Z,173464663205100
"""mccc @ eBZQH9Tpfk"" folds",2024-12-19T22:16:59.207Z,173464661920700
"""GreenBean @ 2F5rdhB9Ir"" posts a big blind of 0.50",2024-12-19T22:16:55.771Z,173464661577112
"""rag @ nZAruE0_pn"" posts a small blind of 0.25",2024-12-19T22:16:55.771Z,173464661577111
"Player stacks: #1 ""Dan @ W131woZIq-"" (28.87) | #2 ""recahl @ 3JCqAOGicT"" (65.87) | #3 ""rag @ nZAruE0_pn"" (102.14) | #5 ""GreenBean @ 2F5rdhB9Ir"" (71.65) | #6 ""mccc @ eBZQH9Tpfk"" (110.68) | #7 ""dwizard @ -pCx5gOSLN"" (75.00) | #8 ""Mintz @ Ykew2VhBzQ"" (117.63) | #9 ""Tree @ P0hBSGPK2R"" (72.48) | #10 ""bonky @ lVaYW3fYIC"" (57.43)",2024-12-19T22:16:55.771Z,173464661577101
"-- starting hand #98 (id: gn8zvewrhbgw)  (No Limit Texas Hold'em) (dealer: ""recahl @ 3JCqAOGicT"") --",2024-12-19T22:16:55.771Z,173464661577100
"-- ending hand #97 --",2024-12-19T22:16:49.741Z,173464660974103
"""rag @ nZAruE0_pn"" shows a J♣, Q♥.",2024-12-19T22:16:49.741Z,173464660974102
"""bonky @ lVaYW3fYIC"" collected 28.11 from pot with Full House, 10's over K's (combination: 10♥, 10♣, 10♦, K♣, K♦)",2024-12-19T22:16:49.741Z,173464660974101
"""bonky @ lVaYW3fYIC"" shows a 10♥, 10♣.",2024-12-19T22:16:49.741Z,173464660974100
"""bonky @ lVaYW3fYIC"" checks",2024-12-19T22:16:48.924Z,173464660892400
"""rag @ nZAruE0_pn"" checks",2024-12-19T22:16:38.729Z,173464659872900
"River: 10♦, 4♣, K♣, K♦ [4♦]",2024-12-19T22:16:35.825Z,173464659582500
"""rag @ nZAruE0_pn"" calls 8.43",2024-12-19T22:16:35.021Z,173464659502100
"""bonky @ lVaYW3fYIC"" bets 8.43",2024-12-19T22:16:32.232Z,173464659223200
"""rag @ nZAruE0_pn"" checks",2024-12-19T22:16:28.276Z,173464658827600
"Turn: 10♦, 4♣, K♣ [K♦]",2024-12-19T22:16:26.671Z,173464658667100
"""rag @ nZAruE0_pn"" calls 3.75",2024-12-19T22:16:25.807Z,173464658580700
"""bonky @ lVaYW3fYIC"" bets 3.75",2024-12-19T22:16:21.924Z,173464658192400
"""rag @ nZAruE0_pn"" checks",2024-12-19T22:16:18.486Z,173464657848600
"Flop:  [10♦, 4♣, K♣]",2024-12-19T22:16:16.250Z,173464657625000
"""rag @ nZAruE0_pn"" calls 1.75",2024-12-19T22:16:15.430Z,173464657543000
"""recahl @ 3JCqAOGicT"" folds",2024-12-19T22:16:09.967Z,173464656996700
"""Dan @ W131woZIq-"" folds",2024-12-19T22:16:09.034Z,173464656903400
"""bonky @ lVaYW3fYIC"" raises to 1.75",2024-12-19T22:16:08.080Z,173464656808000
"""Tree @ P0hBSGPK2R"" folds",2024-12-19T22:16:05.909Z,173464656590900
"""Mintz @ Ykew2VhBzQ"" folds",2024-12-19T22:15:52.994Z,173464655299400
"""dwizard @ -pCx5gOSLN"" folds",2024-12-19T22:15:51.976Z,173464655197600
"""mccc @ eBZQH9Tpfk"" folds",2024-12-19T22:15:39.159Z,173464653915900
"""GreenBean @ 2F5rdhB9Ir"" folds",2024-12-19T22:15:37.390Z,173464653739000
"""rag @ nZAruE0_pn"" posts a big blind of 0.50",2024-12-19T22:15:35.677Z,173464653567712
"""recahl @ 3JCqAOGicT"" posts a small blind of 0.25",2024-12-19T22:15:35.677Z,173464653567711
"Player stacks: #1 ""Dan @ W131woZIq-"" (28.87) | #2 ""recahl @ 3JCqAOGicT"" (66.12) | #3 ""rag @ nZAruE0_pn"" (116.07) | #5 ""GreenBean @ 2F5rdhB9Ir"" (71.65) | #6 ""mccc @ eBZQH9Tpfk"" (110.68) | #7 ""dwizard @ -pCx5gOSLN"" (75.00) | #8 ""Mintz @ Ykew2VhBzQ"" (117.63) | #9 ""Tree @ P0hBSGPK2R"" (72.48) | #10 ""bonky @ lVaYW3fYIC"" (43.25)",2024-12-19T22:15:35.677Z,173464653567701
"-- starting hand #97 (id: hsiq2nzpzt0v)  (No Limit Texas Hold'em) (dealer: ""Dan @ W131woZIq-"") --",2024-12-19T22:15:35.677Z,173464653567700
"-- ending hand #96 --",2024-12-19T22:15:32.749Z,173464653274902
"""recahl @ 3JCqAOGicT"" collected 1.50 from pot",2024-12-19T22:15:32.749Z,173464653274901
"Uncalled bet of 0.50 returned to ""recahl @ 3JCqAOGicT""",2024-12-19T22:15:32.749Z,173464653274900
"""Tree @ P0hBSGPK2R"" folds",2024-12-19T22:15:31.853Z,173464653185300
"The player ""Mintz @ Ykew2VhBzQ"" changed the ID from I6FzupnA2Y to Ykew2VhBzQ because authenticated login.",2024-12-19T22:15:26.524Z,173464652652400
"""recahl @ 3JCqAOGicT"" bets 0.50",2024-12-19T22:15:19.004Z,173464651900400
"Flop:  [J♥, 6♠, A♠]",2024-12-19T22:15:17.298Z,173464651729800
"""recahl @ 3JCqAOGicT"" checks",2024-12-19T22:15:16.431Z,173464651643100
"""Dan @ W131woZIq-"" folds",2024-12-19T22:15:15.507Z,173464651550700
"""bonky @ lVaYW3fYIC"" folds",2024-12-19T22:15:14.570Z,173464651457000
"""Tree @ P0hBSGPK2R"" checks",2024-12-19T22:15:13.705Z,173464651370500
"""Mintz @ I6FzupnA2Y"" folds",2024-12-19T22:15:00.864Z,173464650086400
"""dwizard @ -pCx5gOSLN"" folds",2024-12-19T22:14:59.883Z,173464649988300
"""mccc @ eBZQH9Tpfk"" folds",2024-12-19T22:14:47.055Z,173464648705500
"""GreenBean @ 2F5rdhB9Ir"" folds",2024-12-19T22:14:46.127Z,173464648612700
"""rag @ nZAruE0_pn"" folds",2024-12-19T22:14:45.041Z,173464648504100
"""Tree @ P0hBSGPK2R"" posts a missed big blind of 0.50",2024-12-19T22:14:43.498Z,173464648349815
"""Tree @ P0hBSGPK2R"" posts a missing small blind of 0.25",2024-12-19T22:14:43.498Z,173464648349814
"""recahl @ 3JCqAOGicT"" posts a big blind of 0.50",2024-12-19T22:14:43.498Z,173464648349813
"""Dan @ W131woZIq-"" posts a small blind of 0.25",2024-12-19T22:14:43.498Z,173464648349812
"Player stacks: #1 ""Dan @ W131woZIq-"" (29.12) | #2 ""recahl @ 3JCqAOGicT"" (65.12) | #3 ""rag @ nZAruE0_pn"" (116.07) | #5 ""GreenBean @ 2F5rdhB9Ir"" (71.65) | #6 ""mccc @ eBZQH9Tpfk"" (110.68) | #7 ""dwizard @ -pCx5gOSLN"" (75.00) | #8 ""Mintz @ I6FzupnA2Y"" (117.63) | #9 ""Tree @ P0hBSGPK2R"" (73.23) | #10 ""bonky @ lVaYW3fYIC"" (43.25)",2024-12-19T22:14:43.498Z,173464648349802
"-- starting hand #96 (id: 85rj8bkoye2t)  (No Limit Texas Hold'em) (dealer: ""bonky @ lVaYW3fYIC"") --",2024-12-19T22:14:43.498Z,173464648349801
"The player ""Tree @ P0hBSGPK2R"" joined the game with a stack of 73.23.",2024-12-19T22:14:43.498Z,173464648349800
"-- ending hand #95 --",2024-12-19T22:14:37.482Z,173464647748202
"""Mintz @ I6FzupnA2Y"" collected 39.01 from pot with Straight, J High (combination: J♥, 10♣, 9♥, 8♥, 7♠)",2024-12-19T22:14:37.482Z,173464647748201
"""Mintz @ I6FzupnA2Y"" shows a 8♥, 9♥.",2024-12-19T22:14:37.482Z,173464647748200
"""Dan @ W131woZIq-"" calls 11.70",2024-12-19T22:14:36.648Z,173464647664800
"""Mintz @ I6FzupnA2Y"" bets 11.70",2024-12-19T22:14:25.491Z,173464646549100
"""Dan @ W131woZIq-"" checks",2024-12-19T22:14:08.320Z,173464644832000
"River: 7♠, 6♥, 10♣, 8♦ [J♥]",2024-12-19T22:14:07.075Z,173464644707500
"""Dan @ W131woZIq-"" calls 4.68",2024-12-19T22:14:06.265Z,173464644626500
"""Mintz @ I6FzupnA2Y"" bets 4.68",2024-12-19T22:13:59.585Z,173464643958500
"""Dan @ W131woZIq-"" checks",2024-12-19T22:13:50.863Z,173464643086300
"Turn: 7♠, 6♥, 10♣ [8♦]",2024-12-19T22:13:49.838Z,173464642983800
"""Dan @ W131woZIq-"" calls 1.50",2024-12-19T22:13:49.034Z,173464642903400
"""Mintz @ I6FzupnA2Y"" bets 1.50",2024-12-19T22:13:44.019Z,173464642401900
"""Dan @ W131woZIq-"" checks",2024-12-19T22:13:37.698Z,173464641769800
"Flop:  [7♠, 6♥, 10♣]",2024-12-19T22:13:36.336Z,173464641633600
"""Dan @ W131woZIq-"" calls 1.50",2024-12-19T22:13:35.446Z,173464641544600
"""bonky @ lVaYW3fYIC"" folds",2024-12-19T22:13:33.214Z,173464641321400
"""Mintz @ I6FzupnA2Y"" raises to 1.50",2024-12-19T22:13:32.283Z,173464641228300
"""dwizard @ -pCx5gOSLN"" folds",2024-12-19T22:13:26.332Z,173464640633200
"""mccc @ eBZQH9Tpfk"" folds",2024-12-19T22:13:13.494Z,173464639349400
"""GreenBean @ 2F5rdhB9Ir"" folds",2024-12-19T22:13:12.389Z,173464639238900
"""rag @ nZAruE0_pn"" folds",2024-12-19T22:13:11.397Z,173464639139700
"""recahl @ 3JCqAOGicT"" folds",2024-12-19T22:13:09.178Z,173464638917800
"""Dan @ W131woZIq-"" posts a big blind of 0.50",2024-12-19T22:13:07.258Z,173464638725812
"""bonky @ lVaYW3fYIC"" posts a small blind of 0.25",2024-12-19T22:13:07.258Z,173464638725811
"Player stacks: #1 ""Dan @ W131woZIq-"" (48.50) | #2 ""recahl @ 3JCqAOGicT"" (65.12) | #3 ""rag @ nZAruE0_pn"" (116.07) | #5 ""GreenBean @ 2F5rdhB9Ir"" (71.65) | #6 ""mccc @ eBZQH9Tpfk"" (110.68) | #7 ""dwizard @ -pCx5gOSLN"" (75.00) | #8 ""Mintz @ I6FzupnA2Y"" (98.00) | #10 ""bonky @ lVaYW3fYIC"" (43.50)",2024-12-19T22:13:07.258Z,173464638725802
"-- starting hand #95 (id: xl7ohzg3kgpo)  (No Limit Texas Hold'em) (dealer: ""Mintz @ I6FzupnA2Y"") --",2024-12-19T22:13:07.258Z,173464638725801
"The player ""dwizard @ -pCx5gOSLN"" joined the game with a stack of 75.00.",2024-12-19T22:13:07.258Z,173464638725800
"-- ending hand #94 --",2024-12-19T22:13:04.350Z,173464638435002
"""GreenBean @ 2F5rdhB9Ir"" collected 9.49 from pot",2024-12-19T22:13:04.350Z,173464638435001
"Uncalled bet of 9.49 returned to ""GreenBean @ 2F5rdhB9Ir""",2024-12-19T22:13:04.350Z,173464638435000
"""recahl @ 3JCqAOGicT"" folds",2024-12-19T22:13:03.522Z,173464638352200
"The player ""Tree @ P0hBSGPK2R"" sit back with the stack of 73.23.",2024-12-19T22:12:47.045Z,173464636704500
"The player ""jake @ BEjKY7LmxI"" canceled the seat request.",2024-12-19T22:12:29.403Z,173464634940300
"""GreenBean @ 2F5rdhB9Ir"" bets 9.49",2024-12-19T22:12:27.209Z,173464634720900
"""recahl @ 3JCqAOGicT"" checks",2024-12-19T22:12:24.215Z,173464634421500
"River: 6♥, 5♦, 5♠, 7♣ [4♥]",2024-12-19T22:12:21.761Z,173464634176100
"""GreenBean @ 2F5rdhB9Ir"" calls 2.37",2024-12-19T22:12:20.950Z,173464634095000
"""recahl @ 3JCqAOGicT"" bets 2.37",2024-12-19T22:12:18.889Z,173464633888900
"Turn: 6♥, 5♦, 5♠ [7♣]",2024-12-19T22:12:13.144Z,173464633314400
"""GreenBean @ 2F5rdhB9Ir"" calls 0.75",2024-12-19T22:12:12.323Z,173464633232300
"""recahl @ 3JCqAOGicT"" bets 0.75",2024-12-19T22:12:09.141Z,173464632914100
"Flop:  [6♥, 5♦, 5♠]",2024-12-19T22:12:04.382Z,173464632438200
"""bonky @ lVaYW3fYIC"" folds",2024-12-19T22:12:03.552Z,173464632355200
"""Mintz @ I6FzupnA2Y"" folds",2024-12-19T22:12:00.166Z,173464632016600
"""mccc @ eBZQH9Tpfk"" folds",2024-12-19T22:11:59.173Z,173464631917300
"""GreenBean @ 2F5rdhB9Ir"" calls 1.25",2024-12-19T22:11:58.167Z,173464631816700
"""rag @ nZAruE0_pn"" folds",2024-12-19T22:11:56.919Z,173464631691900
"""recahl @ 3JCqAOGicT"" raises to 1.25",2024-12-19T22:11:55.902Z,173464631590200
"""Dan @ W131woZIq-"" folds",2024-12-19T22:11:53.655Z,173464631365500
"The admin approved the player ""dwizard @ -pCx5gOSLN"" participation with a stack of 75.00.",2024-12-19T22:11:44.916Z,173464630491600
"""bonky @ lVaYW3fYIC"" posts a big blind of 0.50",2024-12-19T22:11:31.405Z,173464629140510
"""Mintz @ I6FzupnA2Y"" posts a small blind of 0.25",2024-12-19T22:11:31.405Z,173464629140509
"Player stacks: #1 ""Dan @ W131woZIq-"" (48.50) | #2 ""recahl @ 3JCqAOGicT"" (69.49) | #3 ""rag @ nZAruE0_pn"" (116.07) | #5 ""GreenBean @ 2F5rdhB9Ir"" (66.53) | #6 ""mccc @ eBZQH9Tpfk"" (110.68) | #8 ""Mintz @ I6FzupnA2Y"" (98.25) | #10 ""bonky @ lVaYW3fYIC"" (44.00)",2024-12-19T22:11:31.405Z,173464629140501
"-- starting hand #94 (id: h0o8zh8npwvo)  (No Limit Texas Hold'em) (dealer: ""mccc @ eBZQH9Tpfk"") --",2024-12-19T22:11:31.405Z,173464629140500
"-- ending hand #93 --",2024-12-19T22:11:28.448Z,173464628844802
"""Mintz @ I6FzupnA2Y"" collected 0.50 from pot",2024-12-19T22:11:28.448Z,173464628844801
"Uncalled bet of 0.25 returned to ""Mintz @ I6FzupnA2Y""",2024-12-19T22:11:28.448Z,173464628844800
"""mccc @ eBZQH9Tpfk"" folds",2024-12-19T22:11:27.616Z,173464628761600
"""GreenBean @ 2F5rdhB9Ir"" folds",2024-12-19T22:11:26.516Z,173464628651600
"""rag @ nZAruE0_pn"" folds",2024-12-19T22:11:25.527Z,173464628552700
"The player ""jake @ BEjKY7LmxI"" requested a seat.",2024-12-19T22:11:20.363Z,173464628036300
"""recahl @ 3JCqAOGicT"" folds",2024-12-19T22:11:12.672Z,173464627267200
"""Dan @ W131woZIq-"" folds",2024-12-19T22:11:11.768Z,173464627176800
"""bonky @ lVaYW3fYIC"" folds",2024-12-19T22:11:10.802Z,173464627080200
"""Mintz @ I6FzupnA2Y"" posts a big blind of 0.50",2024-12-19T22:11:04.769Z,173464626476910
"""mccc @ eBZQH9Tpfk"" posts a small blind of 0.25",2024-12-19T22:11:04.769Z,173464626476909
"Player stacks: #1 ""Dan @ W131woZIq-"" (48.50) | #2 ""recahl @ 3JCqAOGicT"" (69.49) | #3 ""rag @ nZAruE0_pn"" (116.07) | #5 ""GreenBean @ 2F5rdhB9Ir"" (66.53) | #6 ""mccc @ eBZQH9Tpfk"" (110.93) | #8 ""Mintz @ I6FzupnA2Y"" (98.00) | #10 ""bonky @ lVaYW3fYIC"" (44.00)",2024-12-19T22:11:04.769Z,173464626476901
"-- starting hand #93 (id: ctrv43rfhpdn)  (No Limit Texas Hold'em) (dealer: ""GreenBean @ 2F5rdhB9Ir"") --",2024-12-19T22:11:04.769Z,173464626476900
"-- ending hand #92 --",2024-12-19T22:11:01.832Z,173464626183202
"""mccc @ eBZQH9Tpfk"" collected 4.75 from pot",2024-12-19T22:11:01.832Z,173464626183201
"Uncalled bet of 6.75 returned to ""mccc @ eBZQH9Tpfk""",2024-12-19T22:11:01.832Z,173464626183200
"""rag @ nZAruE0_pn"" folds",2024-12-19T22:11:01.013Z,173464626101300
"""Dan @ W131woZIq-"" folds",2024-12-19T22:10:59.883Z,173464625988300
"""mccc @ eBZQH9Tpfk"" raises to 8.25",2024-12-19T22:10:57.782Z,173464625778200
"""GreenBean @ 2F5rdhB9Ir"" folds",2024-12-19T22:10:41.864Z,173464624186400
"""rag @ nZAruE0_pn"" calls 1.50",2024-12-19T22:10:40.837Z,173464624083700
"""recahl @ 3JCqAOGicT"" folds",2024-12-19T22:10:36.864Z,173464623686400
"""Dan @ W131woZIq-"" raises to 1.50",2024-12-19T22:10:35.904Z,173464623590400
"""bonky @ lVaYW3fYIC"" folds",2024-12-19T22:10:32.162Z,173464623216200
"""Mintz @ I6FzupnA2Y"" folds",2024-12-19T22:10:31.274Z,173464623127400
"""mccc @ eBZQH9Tpfk"" posts a big blind of 0.50",2024-12-19T22:10:29.695Z,173464622969511
"""GreenBean @ 2F5rdhB9Ir"" posts a small blind of 0.25",2024-12-19T22:10:29.695Z,173464622969510
"Player stacks: #1 ""Dan @ W131woZIq-"" (50.00) | #2 ""recahl @ 3JCqAOGicT"" (69.49) | #3 ""rag @ nZAruE0_pn"" (117.57) | #5 ""GreenBean @ 2F5rdhB9Ir"" (66.78) | #6 ""mccc @ eBZQH9Tpfk"" (107.68) | #8 ""Mintz @ I6FzupnA2Y"" (98.00) | #10 ""bonky @ lVaYW3fYIC"" (44.00)",2024-12-19T22:10:29.695Z,173464622969502
"-- starting hand #92 (id: oyijfh0ea0aq)  (No Limit Texas Hold'em) (dealer: ""rag @ nZAruE0_pn"") --",2024-12-19T22:10:29.695Z,173464622969501
"The player ""venom @ At2AXaMV6D"" quits the game with a stack of 85.42.",2024-12-19T22:10:29.695Z,173464622969500
"-- ending hand #91 --",2024-12-19T22:10:26.761Z,173464622676102
"""recahl @ 3JCqAOGicT"" collected 3.75 from pot",2024-12-19T22:10:26.761Z,173464622676101
"Uncalled bet of 3.50 returned to ""recahl @ 3JCqAOGicT""",2024-12-19T22:10:26.761Z,173464622676100
"""bonky @ lVaYW3fYIC"" folds",2024-12-19T22:10:25.910Z,173464622591000
"""GreenBean @ 2F5rdhB9Ir"" folds",2024-12-19T22:10:18.064Z,173464621806400
"""rag @ nZAruE0_pn"" folds",2024-12-19T22:10:17.020Z,173464621702000
"""recahl @ 3JCqAOGicT"" raises to 5.00",2024-12-19T22:10:15.990Z,173464621599000
"""Dan @ W131woZIq-"" folds",2024-12-19T22:10:11.552Z,173464621155200
"""bonky @ lVaYW3fYIC"" raises to 1.50",2024-12-19T22:10:10.528Z,173464621052800
"""Mintz @ I6FzupnA2Y"" folds",2024-12-19T22:10:05.858Z,173464620585800
"""venom @ At2AXaMV6D"" folds",2024-12-19T22:10:04.920Z,173464620492000
"""mccc @ eBZQH9Tpfk"" folds",2024-12-19T22:09:57.977Z,173464619797700
"""GreenBean @ 2F5rdhB9Ir"" posts a big blind of 0.50",2024-12-19T22:09:56.623Z,173464619662313
"""rag @ nZAruE0_pn"" posts a small blind of 0.25",2024-12-19T22:09:56.623Z,173464619662312
"Player stacks: #1 ""Dan @ W131woZIq-"" (50.00) | #2 ""recahl @ 3JCqAOGicT"" (67.24) | #3 ""rag @ nZAruE0_pn"" (117.82) | #5 ""GreenBean @ 2F5rdhB9Ir"" (67.28) | #6 ""mccc @ eBZQH9Tpfk"" (107.68) | #7 ""venom @ At2AXaMV6D"" (85.42) | #8 ""Mintz @ I6FzupnA2Y"" (98.00) | #10 ""bonky @ lVaYW3fYIC"" (45.50)",2024-12-19T22:09:56.623Z,173464619662303
"-- starting hand #91 (id: tcgi4mizbszn)  (No Limit Texas Hold'em) (dealer: ""recahl @ 3JCqAOGicT"") --",2024-12-19T22:09:56.623Z,173464619662302
"The player ""Dan @ W131woZIq-"" joined the game with a stack of 50.00.",2024-12-19T22:09:56.623Z,173464619662301
"The player ""Tree @ P0hBSGPK2R"" stand up with the stack of 73.23.",2024-12-19T22:09:56.623Z,173464619662300
"-- ending hand #90 --",2024-12-19T22:09:53.701Z,173464619370102
"""recahl @ 3JCqAOGicT"" collected 5.00 from pot",2024-12-19T22:09:53.701Z,173464619370101
"Uncalled bet of 5.00 returned to ""recahl @ 3JCqAOGicT""",2024-12-19T22:09:53.701Z,173464619370100
"""rag @ nZAruE0_pn"" folds",2024-12-19T22:09:52.815Z,173464619281500
"""recahl @ 3JCqAOGicT"" bets 5.00",2024-12-19T22:09:51.576Z,173464619157600
"River: 3♦, J♠, 8♦, A♥ [K♣]",2024-12-19T22:09:46.730Z,173464618673000
"""rag @ nZAruE0_pn"" calls 1.25",2024-12-19T22:09:45.907Z,173464618590700
"""recahl @ 3JCqAOGicT"" bets 1.25",2024-12-19T22:09:44.461Z,173464618446100
"Turn: 3♦, J♠, 8♦ [A♥]",2024-12-19T22:09:41.878Z,173464618187800
"""rag @ nZAruE0_pn"" checks",2024-12-19T22:09:41.043Z,173464618104300
"""recahl @ 3JCqAOGicT"" checks",2024-12-19T22:09:37.320Z,173464617732000
"Flop:  [3♦, J♠, 8♦]",2024-12-19T22:09:34.915Z,173464617491500
"""rag @ nZAruE0_pn"" calls 1.25",2024-12-19T22:09:34.105Z,173464617410500
"""recahl @ 3JCqAOGicT"" raises to 1.25",2024-12-19T22:09:31.919Z,173464617191900
"""bonky @ lVaYW3fYIC"" folds",2024-12-19T22:09:26.685Z,173464616668500
"""Tree @ P0hBSGPK2R"" folds",2024-12-19T22:09:24.568Z,173464616456800
"""Mintz @ I6FzupnA2Y"" folds",2024-12-19T22:09:11.681Z,173464615168100
"""venom @ At2AXaMV6D"" folds",2024-12-19T22:09:10.804Z,173464615080400
"""mccc @ eBZQH9Tpfk"" folds",2024-12-19T22:09:09.491Z,173464614949100
"""GreenBean @ 2F5rdhB9Ir"" folds",2024-12-19T22:09:05.680Z,173464614568000
"""rag @ nZAruE0_pn"" posts a big blind of 0.50",2024-12-19T22:09:03.533Z,173464614353311
"""recahl @ 3JCqAOGicT"" posts a small blind of 0.25",2024-12-19T22:09:03.533Z,173464614353310
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (64.74) | #3 ""rag @ nZAruE0_pn"" (120.32) | #5 ""GreenBean @ 2F5rdhB9Ir"" (67.28) | #6 ""mccc @ eBZQH9Tpfk"" (107.68) | #7 ""venom @ At2AXaMV6D"" (85.42) | #8 ""Mintz @ I6FzupnA2Y"" (98.00) | #9 ""Tree @ P0hBSGPK2R"" (73.23) | #10 ""bonky @ lVaYW3fYIC"" (45.50)",2024-12-19T22:09:03.533Z,173464614353301
"-- starting hand #90 (id: dqtqncefvqld)  (No Limit Texas Hold'em) (dealer: ""bonky @ lVaYW3fYIC"") --",2024-12-19T22:09:03.533Z,173464614353300
"-- ending hand #89 --",2024-12-19T22:09:00.603Z,173464614060302
"""rag @ nZAruE0_pn"" collected 1.25 from pot",2024-12-19T22:09:00.603Z,173464614060301
"Uncalled bet of 0.50 returned to ""rag @ nZAruE0_pn""",2024-12-19T22:09:00.603Z,173464614060300
"""recahl @ 3JCqAOGicT"" folds",2024-12-19T22:08:59.781Z,173464613978100
"""bonky @ lVaYW3fYIC"" folds",2024-12-19T22:08:58.875Z,173464613887500
"""Tree @ P0hBSGPK2R"" folds",2024-12-19T22:08:56.200Z,173464613620000
"The admin approved the player ""Dan @ W131woZIq-"" participation with a stack of 50.00.",2024-12-19T22:08:50.054Z,173464613005400
"""Mintz @ I6FzupnA2Y"" folds",2024-12-19T22:08:43.322Z,173464612332200
"""venom @ At2AXaMV6D"" folds",2024-12-19T22:08:42.398Z,173464612239800
"""mccc @ eBZQH9Tpfk"" folds",2024-12-19T22:08:41.523Z,173464612152300
"""GreenBean @ 2F5rdhB9Ir"" folds",2024-12-19T22:08:40.538Z,173464612053800
"""rag @ nZAruE0_pn"" raises to 1.00",2024-12-19T22:08:39.519Z,173464611951900
"The player ""Dan @ W131woZIq-"" requested a seat.",2024-12-19T22:08:39.276Z,173464611927600
"""recahl @ 3JCqAOGicT"" posts a big blind of 0.50",2024-12-19T22:08:36.092Z,173464611609212
"""bonky @ lVaYW3fYIC"" posts a small blind of 0.25",2024-12-19T22:08:36.092Z,173464611609211
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (65.24) | #3 ""rag @ nZAruE0_pn"" (119.57) | #5 ""GreenBean @ 2F5rdhB9Ir"" (67.28) | #6 ""mccc @ eBZQH9Tpfk"" (107.68) | #7 ""venom @ At2AXaMV6D"" (85.42) | #8 ""Mintz @ I6FzupnA2Y"" (98.00) | #9 ""Tree @ P0hBSGPK2R"" (73.23) | #10 ""bonky @ lVaYW3fYIC"" (45.75)",2024-12-19T22:08:36.092Z,173464611609202
"-- starting hand #89 (id: namjy0kem5hc)  (No Limit Texas Hold'em) (dealer: ""Tree @ P0hBSGPK2R"") --",2024-12-19T22:08:36.092Z,173464611609201
"The player ""Dan @ W131woZIq-"" quits the game with a stack of 0.00.",2024-12-19T22:08:36.092Z,173464611609200
"-- ending hand #88 --",2024-12-19T22:08:28.072Z,173464610807202
"""rag @ nZAruE0_pn"" collected 38.03 from pot with Full House, J's over Q's on the second run  (combination: J♠, J♦, J♥, Q♣, Q♥)",2024-12-19T22:08:28.072Z,173464610807201
"""rag @ nZAruE0_pn"" collected 38.04 from pot with Full House, J's over Q's (combination: J♠, J♦, J♥, Q♣, Q♦)",2024-12-19T22:08:28.072Z,173464610807200
"River (second run): 2♦, J♦, 2♣, J♥ [Q♥]",2024-12-19T22:08:24.043Z,173464610404300
"River: 2♦, J♦, 2♣, J♥ [Q♦]",2024-12-19T22:08:20.032Z,173464610003200
"""rag @ nZAruE0_pn"" shows a J♠, Q♣.",2024-12-19T22:08:16.027Z,173464609602701
"""Dan @ W131woZIq-"" shows a A♠, 9♠.",2024-12-19T22:08:16.027Z,173464609602700
"All players in hand choose to run it twice.",2024-12-19T22:08:15.161Z,173464609516101
"""rag @ nZAruE0_pn"" chooses to  run it twice.",2024-12-19T22:08:15.161Z,173464609516100
"""Dan @ W131woZIq-"" chooses to  run it twice.",2024-12-19T22:08:14.745Z,173464609474500
"Remaining players decide whether to run it twice.",2024-12-19T22:08:13.321Z,173464609332101
"""rag @ nZAruE0_pn"" calls 35.66",2024-12-19T22:08:13.321Z,173464609332100
"""Dan @ W131woZIq-"" raises to 35.66 and go all in",2024-12-19T22:08:11.727Z,173464609172700
"""rag @ nZAruE0_pn"" raises to 15.00",2024-12-19T22:07:43.444Z,173464606344400
"""Dan @ W131woZIq-"" bets 3.56",2024-12-19T22:07:34.715Z,173464605471500
"Turn: 2♦, J♦, 2♣ [J♥]",2024-12-19T22:07:26.039Z,173464604603900
"""rag @ nZAruE0_pn"" calls 1.00",2024-12-19T22:07:25.146Z,173464604514600
"""Dan @ W131woZIq-"" bets 1.00",2024-12-19T22:07:20.348Z,173464604034800
"Flop:  [2♦, J♦, 2♣]",2024-12-19T22:07:10.644Z,173464603064400
"""bonky @ lVaYW3fYIC"" folds",2024-12-19T22:07:09.813Z,173464602981300
"""Tree @ P0hBSGPK2R"" folds",2024-12-19T22:07:08.871Z,173464602887100
