entry,at,order
"""ctol @ X93DxS7PK6"" collected 3.25 from pot with Three of a Kind, 5's (combination: 5♥, 5♣, 5♦, A♠, J♠)",2024-11-09T23:10:19.649Z,173119381964901
"""ctol @ X93DxS7PK6"" shows a 5♥, 3♥.",2024-11-09T23:10:19.649Z,173119381964900
"""pepper022 @ _jSGzxaBNG"" calls 1.00",2024-11-09T23:10:18.812Z,173119381881200
"""ctol @ X93DxS7PK6"" bets 1.00",2024-11-09T23:10:17.296Z,173119381729600
"River: 5♣, J♠, 5♦, A♠ [7♦]",2024-11-09T23:10:08.427Z,173119380842700
"""pepper022 @ _jSGzxaBNG"" checks",2024-11-09T23:10:07.576Z,173119380757600
"""ctol @ X93DxS7PK6"" checks",2024-11-09T23:09:55.209Z,173119379520900
"Turn: 5♣, J♠, 5♦ [A♠]",2024-11-09T23:09:52.437Z,173119379243700
"""pepper022 @ _jSGzxaBNG"" checks",2024-11-09T23:09:51.599Z,173119379159900
"""ctol @ X93DxS7PK6"" checks",2024-11-09T23:09:49.188Z,173119378918800
"Flop:  [5♣, J♠, 5♦]",2024-11-09T23:09:48.101Z,173119378810100
"""ctol @ X93DxS7PK6"" checks",2024-11-09T23:09:47.278Z,173119378727800
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T23:09:45.987Z,173119378598700
"""pepper022 @ _jSGzxaBNG"" calls 0.50",2024-11-09T23:09:45.051Z,173119378505100
"""asdf @ TxZ0bz4guu"" folds",2024-11-09T23:09:43.926Z,173119378392600
"""danny @ QEiqSPfMIP"" folds",2024-11-09T23:09:42.930Z,173119378293000
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T23:09:42.010Z,173119378201000
"""recahl @ 3JCqAOGicT"" folds",2024-11-09T23:09:40.318Z,173119378031800
"""viraj_ @ YmShrM13Jx"" folds",2024-11-09T23:09:39.368Z,173119377936800
"""ctol @ X93DxS7PK6"" posts a big blind of 0.50",2024-11-09T23:09:31.421Z,173119377142111
"""jlacked @ tPtOktvqpi"" posts a small blind of 0.25",2024-11-09T23:09:31.421Z,173119377142110
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (76.50) | #3 ""Ty @ 8bvVQ3MsC9"" (70.48) | #4 ""danny @ QEiqSPfMIP"" (114.07) | #5 ""asdf @ TxZ0bz4guu"" (80.12) | #6 ""pepper022 @ _jSGzxaBNG"" (130.87) | #7 ""jlacked @ tPtOktvqpi"" (148.90) | #8 ""ctol @ X93DxS7PK6"" (154.75) | #10 ""viraj_ @ YmShrM13Jx"" (217.49)",2024-11-09T23:09:31.421Z,173119377142101
"-- starting hand #267 (id: uwvdxbpk9mwf)  (No Limit Texas Hold'em) (dealer: ""pepper022 @ _jSGzxaBNG"") --",2024-11-09T23:09:31.421Z,173119377142100
"-- ending hand #266 --",2024-11-09T23:09:28.387Z,173119376838703
"""Ty @ 8bvVQ3MsC9"" shows a 6♣, 9♣.",2024-11-09T23:09:28.387Z,173119376838702
"""ctol @ X93DxS7PK6"" collected 83.00 from pot with Pair, 3's (combination: 3♥, 3♠, A♣, J♠, 8♦)",2024-11-09T23:09:28.387Z,173119376838701
"""ctol @ X93DxS7PK6"" shows a A♣, J♠.",2024-11-09T23:09:28.387Z,173119376838700
"""ctol @ X93DxS7PK6"" calls 25.50",2024-11-09T23:09:27.526Z,173119376752600
"""Ty @ 8bvVQ3MsC9"" bets 25.50",2024-11-09T23:08:58.352Z,173119373835200
"""ctol @ X93DxS7PK6"" checks",2024-11-09T23:08:43.035Z,173119372303500
"River: 7♠, 8♦, 2♥, 3♥ [3♠]",2024-11-09T23:08:26.103Z,173119370610300
"""Ty @ 8bvVQ3MsC9"" calls 9.00",2024-11-09T23:08:25.283Z,173119370528300
"""ctol @ X93DxS7PK6"" bets 9.00",2024-11-09T23:08:17.304Z,173119369730400
"Turn: 7♠, 8♦, 2♥ [3♥]",2024-11-09T23:08:08.071Z,173119368807100
"""pepper022 @ _jSGzxaBNG"" folds",2024-11-09T23:08:07.248Z,173119368724800
"""danny @ QEiqSPfMIP"" folds",2024-11-09T23:08:06.335Z,173119368633500
"""Ty @ 8bvVQ3MsC9"" calls 3.75",2024-11-09T23:08:04.496Z,173119368449600
"""ctol @ X93DxS7PK6"" bets 3.75",2024-11-09T23:07:57.409Z,173119367740900
"""pepper022 @ _jSGzxaBNG"" checks",2024-11-09T23:07:47.169Z,173119366716900
"Flop:  [7♠, 8♦, 2♥]",2024-11-09T23:07:45.241Z,173119366524100
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T23:07:44.436Z,173119366443600
"""pepper022 @ _jSGzxaBNG"" calls 1.50",2024-11-09T23:07:43.492Z,173119366349200
"""asdf @ TxZ0bz4guu"" folds",2024-11-09T23:07:42.545Z,173119366254500
"""danny @ QEiqSPfMIP"" calls 1.50",2024-11-09T23:07:41.641Z,173119366164100
"""Ty @ 8bvVQ3MsC9"" calls 1.50",2024-11-09T23:07:37.093Z,173119365709300
"""recahl @ 3JCqAOGicT"" folds",2024-11-09T23:07:36.093Z,173119365609300
"""viraj_ @ YmShrM13Jx"" folds",2024-11-09T23:07:35.156Z,173119365515600
"""ctol @ X93DxS7PK6"" raises to 1.50",2024-11-09T23:07:29.240Z,173119364924000
"""jlacked @ tPtOktvqpi"" posts a big blind of 0.50",2024-11-09T23:07:24.110Z,173119364411011
"""pepper022 @ _jSGzxaBNG"" posts a small blind of 0.25",2024-11-09T23:07:24.110Z,173119364411010
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (76.50) | #3 ""Ty @ 8bvVQ3MsC9"" (110.23) | #4 ""danny @ QEiqSPfMIP"" (115.57) | #5 ""asdf @ TxZ0bz4guu"" (80.12) | #6 ""pepper022 @ _jSGzxaBNG"" (132.37) | #7 ""jlacked @ tPtOktvqpi"" (149.40) | #8 ""ctol @ X93DxS7PK6"" (111.50) | #10 ""viraj_ @ YmShrM13Jx"" (217.49)",2024-11-09T23:07:24.110Z,173119364411001
"-- starting hand #266 (id: 0zntwhwiojkw)  (No Limit Texas Hold'em) (dealer: ""asdf @ TxZ0bz4guu"") --",2024-11-09T23:07:24.110Z,173119364411000
"""jlacked @ tPtOktvqpi"" shows a 9♠, 9♥.",2024-11-09T23:07:20.826Z,173119364082600
"-- ending hand #265 --",2024-11-09T23:07:20.499Z,173119364049902
"""recahl @ 3JCqAOGicT"" collected 38.50 from pot",2024-11-09T23:07:20.499Z,173119364049901
"Uncalled bet of 38.00 returned to ""recahl @ 3JCqAOGicT""",2024-11-09T23:07:20.499Z,173119364049900
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T23:07:19.619Z,173119363961900
"""asdf @ TxZ0bz4guu"" folds",2024-11-09T23:07:17.185Z,173119363718500
"""recahl @ 3JCqAOGicT"" raises to 48.00 and go all in",2024-11-09T23:07:11.263Z,173119363126300
"""jlacked @ tPtOktvqpi"" bets 10.00",2024-11-09T23:07:05.520Z,173119362552000
"""asdf @ TxZ0bz4guu"" checks",2024-11-09T23:06:57.627Z,173119361762700
"Turn: K♥, Q♦, J♣ [3♥]",2024-11-09T23:06:55.899Z,173119361589900
"""recahl @ 3JCqAOGicT"" checks",2024-11-09T23:06:55.090Z,173119361509000
"""jlacked @ tPtOktvqpi"" checks",2024-11-09T23:06:51.856Z,173119361185600
"""asdf @ TxZ0bz4guu"" checks",2024-11-09T23:06:49.521Z,173119360952100
"Flop:  [K♥, Q♦, J♣]",2024-11-09T23:06:44.237Z,173119360423700
"""jlacked @ tPtOktvqpi"" calls 6.00",2024-11-09T23:06:43.395Z,173119360339500
"""pepper022 @ _jSGzxaBNG"" folds",2024-11-09T23:06:42.343Z,173119360234300
"""asdf @ TxZ0bz4guu"" calls 6.00",2024-11-09T23:06:41.389Z,173119360138900
"""danny @ QEiqSPfMIP"" folds",2024-11-09T23:06:38.116Z,173119359811600
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T23:06:37.216Z,173119359721600
"""recahl @ 3JCqAOGicT"" raises to 6.00",2024-11-09T23:06:30.772Z,173119359077200
"""viraj_ @ YmShrM13Jx"" folds",2024-11-09T23:06:27.982Z,173119358798200
"""ctol @ X93DxS7PK6"" folds",2024-11-09T23:06:26.596Z,173119358659600
"""jlacked @ tPtOktvqpi"" raises to 2.00",2024-11-09T23:06:25.752Z,173119358575200
"""pepper022 @ _jSGzxaBNG"" posts a big blind of 0.50",2024-11-09T23:06:20.291Z,173119358029111
"""asdf @ TxZ0bz4guu"" posts a small blind of 0.25",2024-11-09T23:06:20.291Z,173119358029110
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (54.00) | #3 ""Ty @ 8bvVQ3MsC9"" (110.23) | #4 ""danny @ QEiqSPfMIP"" (115.57) | #5 ""asdf @ TxZ0bz4guu"" (86.12) | #6 ""pepper022 @ _jSGzxaBNG"" (132.87) | #7 ""jlacked @ tPtOktvqpi"" (165.40) | #8 ""ctol @ X93DxS7PK6"" (111.50) | #10 ""viraj_ @ YmShrM13Jx"" (217.49)",2024-11-09T23:06:20.291Z,173119358029101
"-- starting hand #265 (id: x4e65apqkeii)  (No Limit Texas Hold'em) (dealer: ""danny @ QEiqSPfMIP"") --",2024-11-09T23:06:20.291Z,173119358029100
"-- ending hand #264 --",2024-11-09T23:06:17.277Z,173119357727702
"""pepper022 @ _jSGzxaBNG"" collected 9.49 from pot with Two Pair, 7's & 2's (combination: 7♥, 7♣, 2♥, 2♠, 9♦)",2024-11-09T23:06:17.277Z,173119357727701
"""pepper022 @ _jSGzxaBNG"" shows a 7♥, 7♣.",2024-11-09T23:06:17.277Z,173119357727700
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T23:06:16.467Z,173119357646700
"""pepper022 @ _jSGzxaBNG"" checks",2024-11-09T23:06:15.280Z,173119357528000
"River: 2♥, 9♦, 2♠, 8♠ [4♦]",2024-11-09T23:06:13.477Z,173119357347700
"""Ty @ 8bvVQ3MsC9"" calls 2.37",2024-11-09T23:06:12.661Z,173119357266100
"""pepper022 @ _jSGzxaBNG"" bets 2.37",2024-11-09T23:06:06.647Z,173119356664700
"Turn: 2♥, 9♦, 2♠ [8♠]",2024-11-09T23:05:55.922Z,173119355592200
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T23:05:55.114Z,173119355511400
"""pepper022 @ _jSGzxaBNG"" checks",2024-11-09T23:05:50.017Z,173119355001700
"Flop:  [2♥, 9♦, 2♠]",2024-11-09T23:05:48.643Z,173119354864300
"""pepper022 @ _jSGzxaBNG"" calls 2.00",2024-11-09T23:05:47.835Z,173119354783500
"""asdf @ TxZ0bz4guu"" folds",2024-11-09T23:05:45.320Z,173119354532000
"""danny @ QEiqSPfMIP"" folds",2024-11-09T23:05:18.337Z,173119351833700
"""Ty @ 8bvVQ3MsC9"" raises to 2.00",2024-11-09T23:05:17.362Z,173119351736200
"""recahl @ 3JCqAOGicT"" folds",2024-11-09T23:05:06.179Z,173119350617900
"""viraj_ @ YmShrM13Jx"" folds",2024-11-09T23:04:59.592Z,173119349959200
"""ctol @ X93DxS7PK6"" folds",2024-11-09T23:04:58.630Z,173119349863000
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T23:04:57.716Z,173119349771600
"""pepper022 @ _jSGzxaBNG"" calls 0.50",2024-11-09T23:04:56.863Z,173119349686300
"""asdf @ TxZ0bz4guu"" posts a big blind of 0.50",2024-11-09T23:04:55.711Z,173119349571111
"""danny @ QEiqSPfMIP"" posts a small blind of 0.25",2024-11-09T23:04:55.711Z,173119349571110
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (54.00) | #3 ""Ty @ 8bvVQ3MsC9"" (114.60) | #4 ""danny @ QEiqSPfMIP"" (115.82) | #5 ""asdf @ TxZ0bz4guu"" (86.62) | #6 ""pepper022 @ _jSGzxaBNG"" (127.75) | #7 ""jlacked @ tPtOktvqpi"" (165.40) | #8 ""ctol @ X93DxS7PK6"" (111.50) | #10 ""viraj_ @ YmShrM13Jx"" (217.49)",2024-11-09T23:04:55.711Z,173119349571101
"-- starting hand #264 (id: w6r88ky0nmx8)  (No Limit Texas Hold'em) (dealer: ""Ty @ 8bvVQ3MsC9"") --",2024-11-09T23:04:55.711Z,173119349571100
"-- ending hand #263 --",2024-11-09T23:04:52.785Z,173119349278502
"""asdf @ TxZ0bz4guu"" collected 10.75 from pot",2024-11-09T23:04:52.785Z,173119349278501
"Uncalled bet of 10.00 returned to ""asdf @ TxZ0bz4guu""",2024-11-09T23:04:52.785Z,173119349278500
"""viraj_ @ YmShrM13Jx"" folds",2024-11-09T23:04:51.955Z,173119349195500
"""asdf @ TxZ0bz4guu"" raises to 15.00",2024-11-09T23:04:44.345Z,173119348434500
"""danny @ QEiqSPfMIP"" folds",2024-11-09T23:04:30.050Z,173119347005000
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T23:04:29.063Z,173119346906300
"""recahl @ 3JCqAOGicT"" folds",2024-11-09T23:04:28.063Z,173119346806300
"""viraj_ @ YmShrM13Jx"" raises to 5.00",2024-11-09T23:04:27.108Z,173119346710800
"""ctol @ X93DxS7PK6"" folds",2024-11-09T23:04:21.952Z,173119346195200
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T23:04:20.986Z,173119346098600
"""pepper022 @ _jSGzxaBNG"" folds",2024-11-09T23:04:17.436Z,173119345743600
"""asdf @ TxZ0bz4guu"" raises to 1.50",2024-11-09T23:04:16.468Z,173119345646800
"""danny @ QEiqSPfMIP"" posts a big blind of 0.50",2024-11-09T23:04:08.712Z,173119344871211
"""Ty @ 8bvVQ3MsC9"" posts a small blind of 0.25",2024-11-09T23:04:08.712Z,173119344871210
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (54.00) | #3 ""Ty @ 8bvVQ3MsC9"" (114.85) | #4 ""danny @ QEiqSPfMIP"" (116.32) | #5 ""asdf @ TxZ0bz4guu"" (80.87) | #6 ""pepper022 @ _jSGzxaBNG"" (127.75) | #7 ""jlacked @ tPtOktvqpi"" (165.40) | #8 ""ctol @ X93DxS7PK6"" (111.50) | #10 ""viraj_ @ YmShrM13Jx"" (222.49)",2024-11-09T23:04:08.712Z,173119344871201
"-- starting hand #263 (id: sehlsyjeaydd)  (No Limit Texas Hold'em) (dealer: ""recahl @ 3JCqAOGicT"") --",2024-11-09T23:04:08.712Z,173119344871200
"""Ty @ 8bvVQ3MsC9"" shows a K♠.",2024-11-09T23:04:05.189Z,173119344518900
"""pepper022 @ _jSGzxaBNG"" shows a 4♣, 5♣.",2024-11-09T23:04:04.918Z,173119344491800
"-- ending hand #262 --",2024-11-09T23:04:04.374Z,173119344437402
"""pepper022 @ _jSGzxaBNG"" collected 3.25 from pot",2024-11-09T23:04:04.374Z,173119344437401
"Uncalled bet of 3.25 returned to ""pepper022 @ _jSGzxaBNG""",2024-11-09T23:04:04.374Z,173119344437400
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T23:04:03.525Z,173119344352500
"""pepper022 @ _jSGzxaBNG"" raises to 3.75",2024-11-09T23:03:58.422Z,173119343842200
"""Ty @ 8bvVQ3MsC9"" bets 0.50",2024-11-09T23:03:56.361Z,173119343636100
"River: A♥, 10♦, K♣, J♣ [10♣]",2024-11-09T23:03:53.500Z,173119343350000
"""pepper022 @ _jSGzxaBNG"" calls 0.50",2024-11-09T23:03:52.690Z,173119343269000
"""Ty @ 8bvVQ3MsC9"" bets 0.50",2024-11-09T23:03:50.598Z,173119343059800
"Turn: A♥, 10♦, K♣ [J♣]",2024-11-09T23:03:41.523Z,173119342152300
"""pepper022 @ _jSGzxaBNG"" checks",2024-11-09T23:03:40.701Z,173119342070100
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T23:03:36.342Z,173119341634200
"Flop:  [A♥, 10♦, K♣]",2024-11-09T23:03:34.876Z,173119341487600
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T23:03:33.982Z,173119341398200
"""recahl @ 3JCqAOGicT"" folds",2024-11-09T23:03:33.007Z,173119341300700
"""viraj_ @ YmShrM13Jx"" folds",2024-11-09T23:03:32.077Z,173119341207700
"""ctol @ X93DxS7PK6"" folds",2024-11-09T23:03:11.198Z,173119339119800
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T23:03:10.219Z,173119339021900
"""pepper022 @ _jSGzxaBNG"" calls 0.50",2024-11-09T23:03:09.333Z,173119338933300
"""asdf @ TxZ0bz4guu"" folds",2024-11-09T23:03:08.370Z,173119338837000
"""danny @ QEiqSPfMIP"" folds",2024-11-09T23:02:57.821Z,173119337782100
"""Ty @ 8bvVQ3MsC9"" posts a big blind of 0.50",2024-11-09T23:02:56.425Z,173119337642511
"""recahl @ 3JCqAOGicT"" posts a small blind of 0.25",2024-11-09T23:02:56.425Z,173119337642510
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (54.25) | #3 ""Ty @ 8bvVQ3MsC9"" (116.35) | #4 ""danny @ QEiqSPfMIP"" (116.32) | #5 ""asdf @ TxZ0bz4guu"" (80.87) | #6 ""pepper022 @ _jSGzxaBNG"" (126.00) | #7 ""jlacked @ tPtOktvqpi"" (165.40) | #8 ""ctol @ X93DxS7PK6"" (111.50) | #10 ""viraj_ @ YmShrM13Jx"" (222.49)",2024-11-09T23:02:56.425Z,173119337642501
"-- starting hand #262 (id: 3g5ma4kelzbs)  (No Limit Texas Hold'em) (dealer: ""viraj_ @ YmShrM13Jx"") --",2024-11-09T23:02:56.425Z,173119337642500
"""Ty @ 8bvVQ3MsC9"" shows a 6♦.",2024-11-09T23:02:55.320Z,173119337532000
"-- ending hand #261 --",2024-11-09T23:02:52.820Z,173119337282002
"""jlacked @ tPtOktvqpi"" collected 9.75 from pot",2024-11-09T23:02:52.820Z,173119337282001
"Uncalled bet of 5.00 returned to ""jlacked @ tPtOktvqpi""",2024-11-09T23:02:52.820Z,173119337282000
"""danny @ QEiqSPfMIP"" folds",2024-11-09T23:02:51.999Z,173119337199900
"""jlacked @ tPtOktvqpi"" bets 5.00",2024-11-09T23:02:42.094Z,173119336209400
"""danny @ QEiqSPfMIP"" checks",2024-11-09T23:02:37.345Z,173119335734500
"Turn: 8♦, 6♠, 6♥ [4♠]",2024-11-09T23:02:36.181Z,173119335618100
"""asdf @ TxZ0bz4guu"" folds",2024-11-09T23:02:35.314Z,173119335531400
"""danny @ QEiqSPfMIP"" calls 2.25",2024-11-09T23:02:32.167Z,173119335216700
"""jlacked @ tPtOktvqpi"" bets 2.25",2024-11-09T23:02:29.240Z,173119334924000
"""asdf @ TxZ0bz4guu"" checks",2024-11-09T23:02:24.406Z,173119334440600
"""danny @ QEiqSPfMIP"" checks",2024-11-09T23:02:21.393Z,173119334139300
"Flop:  [8♦, 6♠, 6♥]",2024-11-09T23:02:19.549Z,173119333954900
"""recahl @ 3JCqAOGicT"" folds",2024-11-09T23:02:18.732Z,173119333873200
"""viraj_ @ YmShrM13Jx"" folds",2024-11-09T23:02:17.800Z,173119333780000
"""ctol @ X93DxS7PK6"" folds",2024-11-09T23:02:10.980Z,173119333098000
"""jlacked @ tPtOktvqpi"" calls 1.50",2024-11-09T23:02:10.052Z,173119333005200
"""pepper022 @ _jSGzxaBNG"" folds",2024-11-09T23:02:06.313Z,173119332631300
"""asdf @ TxZ0bz4guu"" calls 1.50",2024-11-09T23:02:05.414Z,173119332541400
"""danny @ QEiqSPfMIP"" raises to 1.50",2024-11-09T23:02:03.989Z,173119332398900
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T23:02:01.910Z,173119332191000
"""recahl @ 3JCqAOGicT"" posts a big blind of 0.50",2024-11-09T23:01:55.917Z,173119331591711
"""viraj_ @ YmShrM13Jx"" posts a small blind of 0.25",2024-11-09T23:01:55.917Z,173119331591710
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (54.75) | #3 ""Ty @ 8bvVQ3MsC9"" (116.35) | #4 ""danny @ QEiqSPfMIP"" (120.07) | #5 ""asdf @ TxZ0bz4guu"" (82.37) | #6 ""pepper022 @ _jSGzxaBNG"" (126.00) | #7 ""jlacked @ tPtOktvqpi"" (159.40) | #8 ""ctol @ X93DxS7PK6"" (111.50) | #10 ""viraj_ @ YmShrM13Jx"" (222.74)",2024-11-09T23:01:55.917Z,173119331591701
"-- starting hand #261 (id: jlsvp0znkryj)  (No Limit Texas Hold'em) (dealer: ""ctol @ X93DxS7PK6"") --",2024-11-09T23:01:55.917Z,173119331591700
"""ctol @ X93DxS7PK6"" shows a 6♠, 3♣.",2024-11-09T23:01:54.063Z,173119331406300
"-- ending hand #260 --",2024-11-09T23:01:52.199Z,173119331219903
"""Ty @ 8bvVQ3MsC9"" shows a J♥, K♣.",2024-11-09T23:01:52.199Z,173119331219902
"""pepper022 @ _jSGzxaBNG"" collected 49.75 from pot with Two Pair, 9's & 2's (combination: 9♠, 9♥, 2♠, 2♣, 7♦)",2024-11-09T23:01:52.199Z,173119331219901
"""pepper022 @ _jSGzxaBNG"" shows a 2♠, 2♣.",2024-11-09T23:01:52.199Z,173119331219900
"""pepper022 @ _jSGzxaBNG"" calls 15.75",2024-11-09T23:01:51.358Z,173119331135800
"""Ty @ 8bvVQ3MsC9"" bets 15.75",2024-11-09T23:01:49.561Z,173119330956100
"River: 5♦, 4♥, 9♠, 9♥ [7♦]",2024-11-09T23:01:39.552Z,173119329955200
"""pepper022 @ _jSGzxaBNG"" calls 4.50",2024-11-09T23:01:38.702Z,173119329870200
"""Ty @ 8bvVQ3MsC9"" bets 4.50",2024-11-09T23:01:36.869Z,173119329686900
"Turn: 5♦, 4♥, 9♠ [9♥]",2024-11-09T23:01:26.652Z,173119328665200
"""pepper022 @ _jSGzxaBNG"" calls 2.00",2024-11-09T23:01:25.805Z,173119328580500
"""asdf @ TxZ0bz4guu"" folds",2024-11-09T23:01:24.480Z,173119328448000
"""Ty @ 8bvVQ3MsC9"" bets 2.00",2024-11-09T23:01:09.879Z,173119326987900
"Flop:  [5♦, 4♥, 9♠]",2024-11-09T23:01:01.503Z,173119326150300
"""viraj_ @ YmShrM13Jx"" folds",2024-11-09T23:01:00.632Z,173119326063200
"""ctol @ X93DxS7PK6"" folds",2024-11-09T23:00:59.600Z,173119325960000
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T23:00:58.612Z,173119325861200
"""pepper022 @ _jSGzxaBNG"" calls 1.50",2024-11-09T23:00:57.630Z,173119325763000
"""asdf @ TxZ0bz4guu"" calls 1.50",2024-11-09T23:00:55.586Z,173119325558600
"""danny @ QEiqSPfMIP"" folds",2024-11-09T23:00:44.520Z,173119324452000
"""Ty @ 8bvVQ3MsC9"" raises to 1.50",2024-11-09T23:00:42.916Z,173119324291600
"""recahl @ 3JCqAOGicT"" folds",2024-11-09T23:00:36.985Z,173119323698500
"""viraj_ @ YmShrM13Jx"" posts a big blind of 0.50",2024-11-09T23:00:35.227Z,173119323522713
"""ctol @ X93DxS7PK6"" posts a small blind of 0.25",2024-11-09T23:00:35.227Z,173119323522712
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (54.75) | #3 ""Ty @ 8bvVQ3MsC9"" (140.10) | #4 ""danny @ QEiqSPfMIP"" (120.07) | #5 ""asdf @ TxZ0bz4guu"" (83.87) | #6 ""pepper022 @ _jSGzxaBNG"" (100.00) | #7 ""jlacked @ tPtOktvqpi"" (159.40) | #8 ""ctol @ X93DxS7PK6"" (111.75) | #10 ""viraj_ @ YmShrM13Jx"" (223.24)",2024-11-09T23:00:35.227Z,173119323522703
"-- starting hand #260 (id: rk4iel84bj3z)  (No Limit Texas Hold'em) (dealer: ""jlacked @ tPtOktvqpi"") --",2024-11-09T23:00:35.227Z,173119323522702
"The player ""pepper022 @ _jSGzxaBNG"" joined the game with a stack of 100.00.",2024-11-09T23:00:35.227Z,173119323522701
"The player ""Zhuu @ i0PavpB081"" quits the game with a stack of 413.51.",2024-11-09T23:00:35.227Z,173119323522700
"""jlacked @ tPtOktvqpi"" shows a Q♠, 8♣.",2024-11-09T23:00:31.721Z,173119323172100
"-- ending hand #259 --",2024-11-09T23:00:31.512Z,173119323151203
"""ctol @ X93DxS7PK6"" shows a 10♠, A♦.",2024-11-09T23:00:31.512Z,173119323151202
"""recahl @ 3JCqAOGicT"" collected 4.75 from pot with Two Pair, 9's & 8's (combination: 9♦, 9♣, 8♠, 8♦, Q♥)",2024-11-09T23:00:31.512Z,173119323151201
"""recahl @ 3JCqAOGicT"" shows a 9♦, 5♦.",2024-11-09T23:00:31.512Z,173119323151200
"""recahl @ 3JCqAOGicT"" checks",2024-11-09T23:00:30.645Z,173119323064500
"""ctol @ X93DxS7PK6"" checks",2024-11-09T23:00:29.101Z,173119322910100
"River: Q♥, 8♠, 9♣, 8♦ [4♥]",2024-11-09T23:00:26.512Z,173119322651200
"""recahl @ 3JCqAOGicT"" checks",2024-11-09T23:00:25.696Z,173119322569600
"""ctol @ X93DxS7PK6"" checks",2024-11-09T23:00:22.764Z,173119322276400
"Turn: Q♥, 8♠, 9♣ [8♦]",2024-11-09T23:00:22.154Z,173119322215400
"""ctol @ X93DxS7PK6"" calls 1.00",2024-11-09T23:00:21.329Z,173119322132900
"""recahl @ 3JCqAOGicT"" bets 1.00",2024-11-09T23:00:17.271Z,173119321727100
"""ctol @ X93DxS7PK6"" checks",2024-11-09T23:00:14.567Z,173119321456700
"Flop:  [Q♥, 8♠, 9♣]",2024-11-09T23:00:13.460Z,173119321346000
"""ctol @ X93DxS7PK6"" calls 1.25",2024-11-09T23:00:12.613Z,173119321261300
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T23:00:09.846Z,173119320984600
"""asdf @ TxZ0bz4guu"" folds",2024-11-09T23:00:08.929Z,173119320892900
"""danny @ QEiqSPfMIP"" folds",2024-11-09T23:00:05.546Z,173119320554600
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T23:00:04.621Z,173119320462100
"""recahl @ 3JCqAOGicT"" raises to 1.25",2024-11-09T23:00:03.711Z,173119320371100
"""viraj_ @ YmShrM13Jx"" folds",2024-11-09T23:00:00.820Z,173119320082000
"""Zhuu @ i0PavpB081"" folds",2024-11-09T22:59:59.708Z,173119319970800
"The admin approved the player ""pepper022 @ _jSGzxaBNG"" participation with a stack of 100.00.",2024-11-09T22:59:59.249Z,173119319924900
"""ctol @ X93DxS7PK6"" posts a big blind of 0.50",2024-11-09T22:59:57.687Z,173119319768711
"""jlacked @ tPtOktvqpi"" posts a small blind of 0.25",2024-11-09T22:59:57.687Z,173119319768710
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (52.25) | #3 ""Ty @ 8bvVQ3MsC9"" (140.10) | #4 ""danny @ QEiqSPfMIP"" (120.07) | #5 ""asdf @ TxZ0bz4guu"" (83.87) | #7 ""jlacked @ tPtOktvqpi"" (159.65) | #8 ""ctol @ X93DxS7PK6"" (114.00) | #9 ""Zhuu @ i0PavpB081"" (413.51) | #10 ""viraj_ @ YmShrM13Jx"" (223.24)",2024-11-09T22:59:57.687Z,173119319768701
"-- starting hand #259 (id: 5mm175vxkccr)  (No Limit Texas Hold'em) (dealer: ""asdf @ TxZ0bz4guu"") --",2024-11-09T22:59:57.687Z,173119319768700
"-- ending hand #258 --",2024-11-09T22:59:54.758Z,173119319475802
"""asdf @ TxZ0bz4guu"" collected 5.75 from pot",2024-11-09T22:59:54.758Z,173119319475801
"Uncalled bet of 8.25 returned to ""asdf @ TxZ0bz4guu""",2024-11-09T22:59:54.758Z,173119319475800
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T22:59:53.866Z,173119319386600
"""Zhuu @ i0PavpB081"" folds",2024-11-09T22:59:52.950Z,173119319295000
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T22:59:39.258Z,173119317925800
