entry,at,order,player_name,player_nickname,player_id,amount,action,phase,hand_count
"-- starting hand #315 (id: mvt6oaxnczxa)  (No Limit Texas Hold'em) (dealer: ""batman @ 17tIx_sCkr"") --",2025-01-07 00:29:52.983000+00:00,173620979298300,batman @ 17tIx_sCkr,batman,17tIx_sCkr,315.0,new hand,Preflop,315
"""ebnn @ 82niKM9BBl"" folds",2025-01-07 00:30:07.989000+00:00,173620980798900,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,folds,Preflop,315
"""Ivey @ K754ovZBPt"" folds",2025-01-07 00:30:08.989000+00:00,173620980898900,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,folds,Preflop,315
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-07 00:30:09.974000+00:00,173620980997400,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Preflop,315
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-07 00:30:10.885000+00:00,173620981088500,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,315
"""batman @ 17tIx_sCkr"" raises to 14",2025-01-07 00:30:14.642000+00:00,173620981464200,batman @ 17tIx_sCkr,batman,17tIx_sCkr,14.0,raises,Preflop,315
"""AM @ aIHzyAxYDy"" folds",2025-01-07 00:30:17.236000+00:00,173620981723600,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,,folds,Preflop,315
"""Solstice @ VE6CjkevP7"" calls 14",2025-01-07 00:30:20.268000+00:00,173620982026800,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,14.0,calls,Preflop,315
"Flop:  [K♦, K♠, 8♣]",2025-01-07 00:30:21.167000+00:00,173620982116700,,,,8.0,,Flop,315
"""Solstice @ VE6CjkevP7"" checks",2025-01-07 00:30:22.340000+00:00,173620982234000,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,checks,Flop,315
"""batman @ 17tIx_sCkr"" bets 10",2025-01-07 00:30:31.031000+00:00,173620983103100,batman @ 17tIx_sCkr,batman,17tIx_sCkr,10.0,bets,Flop,315
"""Solstice @ VE6CjkevP7"" calls 10",2025-01-07 00:30:38.081000+00:00,173620983808100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,10.0,calls,Flop,315
"Turn: K♦, K♠, 8♣ [3♦]",2025-01-07 00:30:39.031000+00:00,173620983903100,,,,8.0,,Turn,315
"""Solstice @ VE6CjkevP7"" checks",2025-01-07 00:30:40.354000+00:00,173620984035400,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,checks,Turn,315
"""batman @ 17tIx_sCkr"" checks",2025-01-07 00:30:47.429000+00:00,173620984742900,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,checks,Turn,315
"River: K♦, K♠, 8♣, 3♦ [6♥]",2025-01-07 00:30:48.246000+00:00,173620984824600,,,,8.0,,River,315
"""Solstice @ VE6CjkevP7"" bets 17",2025-01-07 00:30:59.657000+00:00,173620985965700,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,17.0,bets,River,315
"""batman @ 17tIx_sCkr"" calls 17",2025-01-07 00:31:18.024000+00:00,173620987802400,batman @ 17tIx_sCkr,batman,17tIx_sCkr,17.0,calls,River,315
"""Solstice @ VE6CjkevP7"" shows a 9♦, 8♦.",2025-01-07 00:31:18.901000+00:00,173620987890100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,9.0,shows,River,315
"""Solstice @ VE6CjkevP7"" collected 84 from pot with Two Pair, K's & 8's (combination: K♦, K♠, 8♦, 8♣, 9♦)",2025-01-07 00:31:18.901000+00:00,173620987890101,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,84.0,collects,River,315
-- ending hand #315 --,2025-01-07 00:31:18.901000+00:00,173620987890102,,,,315.0,end hand,River,315
"-- starting hand #316 (id: jyvpp5g4cdxd)  (No Limit Texas Hold'em) (dealer: ""AM @ aIHzyAxYDy"") --",2025-01-07 00:31:21.930000+00:00,173620988193000,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,316.0,new hand,Preflop,316
"Player stacks: #2 ""batman @ 17tIx_sCkr"" (2541) | #3 ""AM @ aIHzyAxYDy"" (520) | #4 ""Solstice @ VE6CjkevP7"" (2041) | #5 ""ebnn @ 82niKM9BBl"" (648) | #7 ""Ivey @ K754ovZBPt"" (1121) | #9 ""Dinofeet @ WDkEzb0PKB"" (1932) | #10 ""DPolkPN @ IaIW3olpE5"" (2131)",2025-01-07 00:31:21.930000+00:00,173620988193001,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,,Preflop,316
"""Solstice @ VE6CjkevP7"" posts a small blind of 2",2025-01-07 00:31:21.930000+00:00,173620988193009,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,2.0,posts,Preflop,316
"""ebnn @ 82niKM9BBl"" posts a big blind of 5",2025-01-07 00:31:21.930000+00:00,173620988193010,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,5.0,posts,Preflop,316
"""Ivey @ K754ovZBPt"" raises to 14",2025-01-07 00:31:27.102000+00:00,173620988710200,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,14.0,raises,Preflop,316
"""Dinofeet @ WDkEzb0PKB"" calls 14",2025-01-07 00:31:38.358000+00:00,173620989835800,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,14.0,calls,Preflop,316
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-07 00:31:39.214000+00:00,173620989921400,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,316
"""batman @ 17tIx_sCkr"" folds",2025-01-07 00:31:40.133000+00:00,173620990013300,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,folds,Preflop,316
"""AM @ aIHzyAxYDy"" folds",2025-01-07 00:31:41.052000+00:00,173620990105200,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,,folds,Preflop,316
"""Solstice @ VE6CjkevP7"" folds",2025-01-07 00:31:41.953000+00:00,173620990195300,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,316
"""ebnn @ 82niKM9BBl"" calls 14",2025-01-07 00:31:46.190000+00:00,173620990619000,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,14.0,calls,Preflop,316
"Flop:  [2♦, A♠, 9♣]",2025-01-07 00:31:46.997000+00:00,173620990699700,,,,2.0,,Flop,316
"""ebnn @ 82niKM9BBl"" checks",2025-01-07 00:31:49.504000+00:00,173620990950400,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,checks,Flop,316
"""Ivey @ K754ovZBPt"" bets 15",2025-01-07 00:31:53.316000+00:00,173620991331600,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,15.0,bets,Flop,316
"""Dinofeet @ WDkEzb0PKB"" calls 15",2025-01-07 00:32:03.696000+00:00,173620992369600,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,15.0,calls,Flop,316
"""ebnn @ 82niKM9BBl"" folds",2025-01-07 00:32:04.627000+00:00,173620992462700,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,folds,Flop,316
"Turn: 2♦, A♠, 9♣ [10♠]",2025-01-07 00:32:05.491000+00:00,173620992549100,,,,2.0,,Turn,316
"""Ivey @ K754ovZBPt"" checks",2025-01-07 00:32:13.421000+00:00,173620993342100,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,checks,Turn,316
"""Dinofeet @ WDkEzb0PKB"" checks",2025-01-07 00:32:31.300000+00:00,173620995130000,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,checks,Turn,316
"River: 2♦, A♠, 9♣, 10♠ [J♦]",2025-01-07 00:32:32.141000+00:00,173620995214100,,,,2.0,,River,316
"""Ivey @ K754ovZBPt"" bets 55",2025-01-07 00:32:37.164000+00:00,173620995716400,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,55.0,bets,River,316
"""Dinofeet @ WDkEzb0PKB"" calls 55",2025-01-07 00:33:00.243000+00:00,173620998024300,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,55.0,calls,River,316
"""Ivey @ K754ovZBPt"" collected 184 from pot with Pair, A's (combination: A♣, A♠, K♣, J♦, 10♠)",2025-01-07 00:33:01.063000+00:00,173620998106301,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,184.0,collects,River,316
"""Ivey @ K754ovZBPt"" shows a K♣, A♣.",2025-01-07 00:33:01.063000+00:00,173620998106300,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,shows,River,316
-- ending hand #316 --,2025-01-07 00:33:01.063000+00:00,173620998106302,,,,316.0,end hand,River,316
"""Ivey @ K754ovZBPt"" posts a big blind of 5",2025-01-07 00:33:04.094000+00:00,173620998409410,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,5.0,posts,Preflop,317
"""ebnn @ 82niKM9BBl"" posts a small blind of 2",2025-01-07 00:33:04.094000+00:00,173620998409409,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,2.0,posts,Preflop,317
"-- starting hand #317 (id: 8lgol00hk4ml)  (No Limit Texas Hold'em) (dealer: ""Solstice @ VE6CjkevP7"") --",2025-01-07 00:33:04.094000+00:00,173620998409400,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,317.0,new hand,Preflop,317
"Player stacks: #2 ""batman @ 17tIx_sCkr"" (2541) | #3 ""AM @ aIHzyAxYDy"" (520) | #4 ""Solstice @ VE6CjkevP7"" (2039) | #5 ""ebnn @ 82niKM9BBl"" (634) | #7 ""Ivey @ K754ovZBPt"" (1221) | #9 ""Dinofeet @ WDkEzb0PKB"" (1848) | #10 ""DPolkPN @ IaIW3olpE5"" (2131)",2025-01-07 00:33:04.094000+00:00,173620998409401,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,,Preflop,317
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-07 00:33:04.785000+00:00,173620998478500,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Preflop,317
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-07 00:33:05.638000+00:00,173620998563800,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,317
"""batman @ 17tIx_sCkr"" folds",2025-01-07 00:33:06.585000+00:00,173620998658500,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,folds,Preflop,317
"""AM @ aIHzyAxYDy"" folds",2025-01-07 00:33:09.432000+00:00,173620998943200,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,,folds,Preflop,317
"""Solstice @ VE6CjkevP7"" raises to 10",2025-01-07 00:33:11.945000+00:00,173620999194500,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,10.0,raises,Preflop,317
"""ebnn @ 82niKM9BBl"" folds",2025-01-07 00:33:13.194000+00:00,173620999319400,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,folds,Preflop,317
"""Ivey @ K754ovZBPt"" calls 10",2025-01-07 00:33:18.247000+00:00,173620999824700,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,10.0,calls,Preflop,317
"Flop:  [7♥, Q♦, K♣]",2025-01-07 00:33:19.062000+00:00,173620999906200,,,,7.0,,Flop,317
"""Ivey @ K754ovZBPt"" checks",2025-01-07 00:33:20.661000+00:00,173621000066100,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,checks,Flop,317
"""Solstice @ VE6CjkevP7"" bets 7",2025-01-07 00:33:25.216000+00:00,173621000521600,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,7.0,bets,Flop,317
"""Ivey @ K754ovZBPt"" calls 7",2025-01-07 00:33:29.514000+00:00,173621000951400,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,7.0,calls,Flop,317
"Turn: 7♥, Q♦, K♣ [3♦]",2025-01-07 00:33:30.389000+00:00,173621001038900,,,,7.0,,Turn,317
"""Ivey @ K754ovZBPt"" checks",2025-01-07 00:33:32.603000+00:00,173621001260300,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,checks,Turn,317
"""Solstice @ VE6CjkevP7"" bets 45",2025-01-07 00:33:50.910000+00:00,173621003091000,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,45.0,bets,Turn,317
"""Ivey @ K754ovZBPt"" folds",2025-01-07 00:33:52.887000+00:00,173621003288700,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,folds,Turn,317
"Uncalled bet of 45 returned to ""Solstice @ VE6CjkevP7""",2025-01-07 00:33:53.700000+00:00,173621003370000,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,45.0,return,Turn,317
"""Solstice @ VE6CjkevP7"" collected 36 from pot",2025-01-07 00:33:53.700000+00:00,173621003370001,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,36.0,collects,Turn,317
-- ending hand #317 --,2025-01-07 00:33:53.700000+00:00,173621003370002,,,,317.0,end hand,Turn,317
"""Dinofeet @ WDkEzb0PKB"" posts a big blind of 5",2025-01-07 00:33:56.634000+00:00,173621003663410,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,5.0,posts,Preflop,318
"""Ivey @ K754ovZBPt"" posts a small blind of 2",2025-01-07 00:33:56.634000+00:00,173621003663409,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,2.0,posts,Preflop,318
"-- starting hand #318 (id: eezrsdyghwtd)  (No Limit Texas Hold'em) (dealer: ""ebnn @ 82niKM9BBl"") --",2025-01-07 00:33:56.634000+00:00,173621003663400,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,318.0,new hand,Preflop,318
"Player stacks: #2 ""batman @ 17tIx_sCkr"" (2541) | #3 ""AM @ aIHzyAxYDy"" (520) | #4 ""Solstice @ VE6CjkevP7"" (2058) | #5 ""ebnn @ 82niKM9BBl"" (632) | #7 ""Ivey @ K754ovZBPt"" (1204) | #9 ""Dinofeet @ WDkEzb0PKB"" (1848) | #10 ""DPolkPN @ IaIW3olpE5"" (2131)",2025-01-07 00:33:56.634000+00:00,173621003663401,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,,Preflop,318
"""DPolkPN @ IaIW3olpE5"" raises to 15",2025-01-07 00:34:00.369000+00:00,173621004036900,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,15.0,raises,Preflop,318
"""batman @ 17tIx_sCkr"" folds",2025-01-07 00:34:01.350000+00:00,173621004135000,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,folds,Preflop,318
"""AM @ aIHzyAxYDy"" folds",2025-01-07 00:34:02.200000+00:00,173621004220000,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,,folds,Preflop,318
"""Solstice @ VE6CjkevP7"" folds",2025-01-07 00:34:04.705000+00:00,173621004470500,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,318
"""ebnn @ 82niKM9BBl"" folds",2025-01-07 00:34:05.657000+00:00,173621004565700,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,folds,Preflop,318
"""Ivey @ K754ovZBPt"" calls 15",2025-01-07 00:34:22.746000+00:00,173621006274600,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,15.0,calls,Preflop,318
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-07 00:34:23.698000+00:00,173621006369800,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Preflop,318
"Flop:  [8♥, 3♦, 9♣]",2025-01-07 00:34:24.545000+00:00,173621006454500,,,,8.0,,Flop,318
"""Ivey @ K754ovZBPt"" bets 12",2025-01-07 00:34:32.212000+00:00,173621007221200,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,12.0,bets,Flop,318
"""DPolkPN @ IaIW3olpE5"" calls 12",2025-01-07 00:34:36.633000+00:00,173621007663300,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,12.0,calls,Flop,318
"Turn: 8♥, 3♦, 9♣ [9♦]",2025-01-07 00:34:37.547000+00:00,173621007754700,,,,8.0,,Turn,318
"""Ivey @ K754ovZBPt"" checks",2025-01-07 00:34:46.317000+00:00,173621008631700,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,checks,Turn,318
"""DPolkPN @ IaIW3olpE5"" bets 29",2025-01-07 00:34:51.994000+00:00,173621009199400,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,29.0,bets,Turn,318
"""Ivey @ K754ovZBPt"" folds",2025-01-07 00:35:01.556000+00:00,173621010155600,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,folds,Turn,318
"Uncalled bet of 29 returned to ""DPolkPN @ IaIW3olpE5""",2025-01-07 00:35:02.386000+00:00,173621010238600,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,29.0,return,Turn,318
"""DPolkPN @ IaIW3olpE5"" collected 59 from pot",2025-01-07 00:35:02.386000+00:00,173621010238601,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,59.0,collects,Turn,318
-- ending hand #318 --,2025-01-07 00:35:02.386000+00:00,173621010238602,,,,318.0,end hand,Turn,318
"""Dinofeet @ WDkEzb0PKB"" posts a small blind of 2",2025-01-07 00:35:05.380000+00:00,173621010538009,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,2.0,posts,Preflop,319
"""DPolkPN @ IaIW3olpE5"" posts a big blind of 5",2025-01-07 00:35:05.380000+00:00,173621010538010,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,5.0,posts,Preflop,319
"-- starting hand #319 (id: 0wszj00g5znw)  (No Limit Texas Hold'em) (dealer: ""Ivey @ K754ovZBPt"") --",2025-01-07 00:35:05.380000+00:00,173621010538000,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,319.0,new hand,Preflop,319
"Player stacks: #2 ""batman @ 17tIx_sCkr"" (2541) | #3 ""AM @ aIHzyAxYDy"" (520) | #4 ""Solstice @ VE6CjkevP7"" (2058) | #5 ""ebnn @ 82niKM9BBl"" (632) | #7 ""Ivey @ K754ovZBPt"" (1177) | #9 ""Dinofeet @ WDkEzb0PKB"" (1843) | #10 ""DPolkPN @ IaIW3olpE5"" (2163)",2025-01-07 00:35:05.380000+00:00,173621010538001,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,,Preflop,319
"""batman @ 17tIx_sCkr"" folds",2025-01-07 00:35:07.549000+00:00,173621010754900,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,folds,Preflop,319
"""AM @ aIHzyAxYDy"" folds",2025-01-07 00:35:31.114000+00:00,173621013111400,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,,folds,Preflop,319
"""Solstice @ VE6CjkevP7"" raises to 10",2025-01-07 00:35:33.921000+00:00,173621013392100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,10.0,raises,Preflop,319
"""ebnn @ 82niKM9BBl"" folds",2025-01-07 00:35:36.006000+00:00,173621013600600,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,folds,Preflop,319
"""Ivey @ K754ovZBPt"" folds",2025-01-07 00:35:36.964000+00:00,173621013696400,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,folds,Preflop,319
"""Dinofeet @ WDkEzb0PKB"" raises to 75",2025-01-07 00:35:44.920000+00:00,173621014492000,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,75.0,raises,Preflop,319
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-07 00:35:47.929000+00:00,173621014792900,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,319
"""Solstice @ VE6CjkevP7"" folds",2025-01-07 00:35:55.258000+00:00,173621015525800,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,319
"""Dinofeet @ WDkEzb0PKB"" collected 25 from pot",2025-01-07 00:35:56.082000+00:00,173621015608201,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,25.0,collects,Preflop,319
"Uncalled bet of 65 returned to ""Dinofeet @ WDkEzb0PKB""",2025-01-07 00:35:56.082000+00:00,173621015608200,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,65.0,return,Preflop,319
-- ending hand #319 --,2025-01-07 00:35:56.082000+00:00,173621015608202,,,,319.0,end hand,Preflop,319
"""batman @ 17tIx_sCkr"" posts a big blind of 5",2025-01-07 00:35:59.010000+00:00,173621015901010,batman @ 17tIx_sCkr,batman,17tIx_sCkr,5.0,posts,Preflop,320
"""DPolkPN @ IaIW3olpE5"" posts a small blind of 2",2025-01-07 00:35:59.010000+00:00,173621015901009,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,2.0,posts,Preflop,320
"Player stacks: #2 ""batman @ 17tIx_sCkr"" (2541) | #3 ""AM @ aIHzyAxYDy"" (520) | #4 ""Solstice @ VE6CjkevP7"" (2048) | #5 ""ebnn @ 82niKM9BBl"" (632) | #7 ""Ivey @ K754ovZBPt"" (1177) | #9 ""Dinofeet @ WDkEzb0PKB"" (1858) | #10 ""DPolkPN @ IaIW3olpE5"" (2158)",2025-01-07 00:35:59.010000+00:00,173621015901001,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,,Preflop,320
"-- starting hand #320 (id: k4a6xgzmpn0q)  (No Limit Texas Hold'em) (dealer: ""Dinofeet @ WDkEzb0PKB"") --",2025-01-07 00:35:59.010000+00:00,173621015901000,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,320.0,new hand,Preflop,320
"""AM @ aIHzyAxYDy"" raises to 15",2025-01-07 00:36:04.803000+00:00,173621016480300,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,15.0,raises,Preflop,320
"""Solstice @ VE6CjkevP7"" folds",2025-01-07 00:36:05.681000+00:00,173621016568100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,320
"""ebnn @ 82niKM9BBl"" folds",2025-01-07 00:36:08.310000+00:00,173621016831000,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,,folds,Preflop,320
"""Ivey @ K754ovZBPt"" raises to 42",2025-01-07 00:36:20.169000+00:00,173621018016900,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,42.0,raises,Preflop,320
"""Dinofeet @ WDkEzb0PKB"" folds",2025-01-07 00:36:27.303000+00:00,173621018730300,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,,folds,Preflop,320
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-07 00:36:28.202000+00:00,173621018820200,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,320
"""batman @ 17tIx_sCkr"" folds",2025-01-07 00:36:33.922000+00:00,173621019392200,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,folds,Preflop,320
"""AM @ aIHzyAxYDy"" raises to 115",2025-01-07 00:36:45.852000+00:00,173621020585200,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,115.0,raises,Preflop,320
"""Ivey @ K754ovZBPt"" calls 115",2025-01-07 00:36:52.405000+00:00,173621021240500,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,115.0,calls,Preflop,320
"Flop:  [Q♥, K♥, K♣]",2025-01-07 00:36:53.227000+00:00,173621021322700,,,,,,Flop,320
"""AM @ aIHzyAxYDy"" bets 90",2025-01-07 00:37:05.224000+00:00,173621022522400,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,90.0,bets,Flop,320
"""Ivey @ K754ovZBPt"" calls 90",2025-01-07 00:37:11.727000+00:00,173621023172700,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,90.0,calls,Flop,320
"Turn: Q♥, K♥, K♣ [A♠]",2025-01-07 00:37:12.576000+00:00,173621023257600,,,,,,Turn,320
"""AM @ aIHzyAxYDy"" bets 315 and go all in",2025-01-07 00:37:29.897000+00:00,173621024989700,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,315.0,bets,Turn,320
"""Ivey @ K754ovZBPt"" folds",2025-01-07 00:37:33.771000+00:00,173621025377100,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,folds,Turn,320
"Uncalled bet of 315 returned to ""AM @ aIHzyAxYDy""",2025-01-07 00:37:34.600000+00:00,173621025460000,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,315.0,return,Turn,320
"""AM @ aIHzyAxYDy"" collected 417 from pot",2025-01-07 00:37:34.600000+00:00,173621025460001,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,417.0,collects,Turn,320
-- ending hand #320 --,2025-01-07 00:37:34.600000+00:00,173621025460002,,,,320.0,end hand,Turn,320
"""AM @ aIHzyAxYDy"" posts a big blind of 5",2025-01-07 00:37:37.536000+00:00,173621025753610,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,5.0,posts,Preflop,321
"""batman @ 17tIx_sCkr"" posts a small blind of 2",2025-01-07 00:37:37.536000+00:00,173621025753609,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,posts,Preflop,321
"-- starting hand #321 (id: ngtly2igzj7c)  (No Limit Texas Hold'em) (dealer: ""DPolkPN @ IaIW3olpE5"") --",2025-01-07 00:37:37.536000+00:00,173621025753600,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,321.0,new hand,Preflop,321
"Player stacks: #2 ""batman @ 17tIx_sCkr"" (2536) | #3 ""AM @ aIHzyAxYDy"" (732) | #4 ""Solstice @ VE6CjkevP7"" (2048) | #5 ""ebnn @ 82niKM9BBl"" (632) | #7 ""Ivey @ K754ovZBPt"" (972) | #9 ""Dinofeet @ WDkEzb0PKB"" (1858) | #10 ""DPolkPN @ IaIW3olpE5"" (2156)",2025-01-07 00:37:37.536000+00:00,173621025753601,batman @ 17tIx_sCkr,batman,17tIx_sCkr,2.0,,Preflop,321
"""Solstice @ VE6CjkevP7"" folds",2025-01-07 00:37:39.235000+00:00,173621025923500,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,321
"""ebnn @ 82niKM9BBl"" raises to 12",2025-01-07 00:37:42.004000+00:00,173621026200400,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,12.0,raises,Preflop,321
"""Ivey @ K754ovZBPt"" folds",2025-01-07 00:37:43.727000+00:00,173621026372700,Ivey @ K754ovZBPt,Ivey,K754ovZBPt,,folds,Preflop,321
"""Dinofeet @ WDkEzb0PKB"" calls 12",2025-01-07 00:38:07.143000+00:00,173621028714300,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,12.0,calls,Preflop,321
"""DPolkPN @ IaIW3olpE5"" folds",2025-01-07 00:38:08.015000+00:00,173621028801500,DPolkPN @ IaIW3olpE5,DPolkPN,IaIW3olpE5,,folds,Preflop,321
"""batman @ 17tIx_sCkr"" folds",2025-01-07 00:38:08.950000+00:00,173621028895000,batman @ 17tIx_sCkr,batman,17tIx_sCkr,,folds,Preflop,321
"""AM @ aIHzyAxYDy"" folds",2025-01-07 00:38:23.235000+00:00,173621030323500,AM @ aIHzyAxYDy,AM,aIHzyAxYDy,,folds,Preflop,321
"Flop:  [9♥, 9♠, A♥]",2025-01-07 00:38:24.068000+00:00,173621030406800,,,,9.0,,Flop,321
"""ebnn @ 82niKM9BBl"" bets 10",2025-01-07 00:38:34.767000+00:00,173621031476700,ebnn @ 82niKM9BBl,ebnn,82niKM9BBl,10.0,bets,Flop,321
"""Dinofeet @ WDkEzb0PKB"" calls 10",2025-01-07 00:38:40.859000+00:00,173621032085900,Dinofeet @ WDkEzb0PKB,Dinofeet,WDkEzb0PKB,10.0,calls,Flop,321
